depth,vsh,phit,sw,perm,well,zone,dz,is_net,subzone
1848.2,0.5906,0.1595,0.4764,178.4776,6,A,0.20000000000004547,False,Subzone_1
1848.4,0.4366,0.1639,0.4655,333.6565,6,A,0.20000000000004547,True,Subzone_0
1848.6,0.5462,0.1008,0.7645,32.7373,6,A,0.1999999999998181,False,Subzone_1
1848.8,0.6783,0.1317,0.3857,31.5409,6,A,0.20000000000004547,False,Subzone_1
1849.0,0.2997,0.1926,0.3041,275.5444,6,A,0.20000000000004547,True,Subzone_0
1849.2,0.2916,0.1569,0.4868,258.5652,6,A,0.20000000000004547,True,Subzone_0
1849.4,0.5061,0.1363,0.5767,383.6687,6,A,0.20000000000004547,False,Subzone_1
1849.6,0.2561,0.188,0.6145,1515.0484,6,A,0.1999999999998181,True,Subzone_2
1849.8,0.2172,0.1811,0.7149,613.5371,6,A,0.20000000000004547,True,Subzone_0
1850.0,0.2095,0.1989,0.2122,859.4901,6,A,0.20000000000004547,True,Subzone_0
1850.2,0.4723,0.1535,0.8061,381.0685,6,A,0.20000000000004547,True,Subzone_1
1850.4,0.1447,0.1745,0.4217,981.2993,6,A,0.20000000000004547,True,Subzone_0
1850.6,0.3895,0.2152,0.4864,1309.0956,6,A,0.1999999999998181,True,Subzone_2
1850.8,0.0,0.2132,0.5324,1270.1732,6,A,0.20000000000004547,True,Subzone_2
1851.0,0.5157,0.1544,0.2269,259.4488,6,A,0.20000000000004547,False,Subzone_0
1851.2,0.5257,0.1861,0.475,1085.1713,6,A,0.20000000000004547,False,Subzone_0
1851.4,0.4181,0.1821,0.6902,188.0297,6,A,0.20000000000004547,True,Subzone_0
1851.6,0.6272,0.1482,0.6497,191.7609,6,A,0.1999999999998181,False,Subzone_1
1851.8,0.5693,0.166,0.4728,409.4883,6,A,0.20000000000004547,False,Subzone_1
1852.0,0.3313,0.1873,0.5713,151.2173,6,A,0.20000000000004547,True,Subzone_0
1852.2,0.3184,0.189,0.6079,1104.4868,6,A,0.20000000000004547,True,Subzone_0
1852.4,0.5825,0.1544,0.5136,474.4773,6,A,0.20000000000004547,False,Subzone_1
1852.6,0.5527,0.1437,0.6306,43.6685,6,A,0.1999999999998181,False,Subzone_1
1852.8,0.4096,0.1874,0.4192,421.7648,6,A,0.20000000000004547,True,Subzone_0
1853.0,0.1861,0.2089,0.3889,781.8199,6,A,0.20000000000004547,True,Subzone_0
1853.2,0.5894,0.0962,0.5312,24.4252,6,A,0.20000000000004547,False,Subzone_1
1853.4,0.46,0.1763,0.1816,245.6132,6,A,0.20000000000004547,True,Subzone_0
1853.6,0.4413,0.1459,0.6599,124.1135,6,A,0.1999999999998181,True,Subzone_1
1853.8,0.0241,0.2217,0.538,2203.2756,6,A,0.20000000000004547,True,Subzone_2
1854.0,0.5299,0.1166,0.5343,187.7113,6,A,0.20000000000004547,False,Subzone_1
1854.2,0.4408,0.1501,0.6737,293.2628,6,A,0.20000000000004547,True,Subzone_1
1854.4,0.369,0.164,0.6067,156.2935,6,A,0.20000000000004547,True,Subzone_0
1854.6,0.3245,0.1879,0.6987,981.9,6,A,0.1999999999998181,True,Subzone_0
1854.8,0.4666,0.1467,0.7926,276.0664,6,A,0.20000000000004547,True,Subzone_1
1855.0,0.5202,0.108,0.6206,8.2464,6,A,0.20000000000004547,False,Subzone_1
1855.2,0.3927,0.1584,0.4429,591.9574,6,A,0.20000000000004547,True,Subzone_0
1855.4,0.5339,0.1419,0.6662,174.9973,6,A,0.20000000000004547,False,Subzone_1
1855.6,0.2772,0.1961,0.4283,801.9005,6,A,0.1999999999998181,True,Subzone_0
1855.8,0.3521,0.1765,0.4293,124.4111,6,A,0.20000000000004547,True,Subzone_0
1856.0,0.5529,0.1317,0.5177,366.7062,6,A,0.20000000000004547,False,Subzone_1
1856.2,0.3893,0.1741,0.7183,490.7722,6,A,0.20000000000004547,True,Subzone_0
1856.4,0.7075,0.1633,0.6615,491.9276,6,A,0.20000000000004547,False,Subzone_1
1856.6,0.4915,0.1785,0.6757,175.851,6,A,0.1999999999998181,True,Subzone_0
1856.8,0.2748,0.1455,0.5745,251.1756,6,A,0.20000000000004547,True,Subzone_0
1857.0,0.2146,0.2412,0.6032,3577.1644,6,A,0.20000000000004547,True,Subzone_2
1857.2,0.5677,0.1687,0.6369,300.7957,6,A,0.20000000000004547,False,Subzone_1
1857.4,0.3589,0.2043,0.4293,366.4383,6,A,0.20000000000004547,True,Subzone_0
1857.6,0.5875,0.1121,0.6577,67.0152,6,A,0.1999999999998181,False,Subzone_1
1857.8,0.369,0.163,0.5484,147.7842,6,A,0.20000000000004547,True,Subzone_0
1858.0,0.4863,0.1676,0.4865,200.2082,6,A,0.20000000000004547,True,Subzone_0
1858.2,0.3997,0.1448,0.5028,385.2386,6,A,0.20000000000004547,True,Subzone_0
1858.4,0.4883,0.1661,0.4649,330.5243,6,A,0.20000000000004547,True,Subzone_0
1858.6,0.5594,0.1788,0.5006,418.4338,6,A,0.1999999999998181,False,Subzone_0
1858.8,0.4529,0.1536,0.5516,97.7358,6,A,0.20000000000004547,True,Subzone_0
1859.0,0.5492,0.1816,0.6414,462.6082,6,A,0.20000000000004547,False,Subzone_0
1859.2,0.1952,0.2083,0.7573,900.1937,6,A,0.20000000000004547,True,Subzone_0
1859.4,0.5123,0.1152,0.6534,38.7146,6,A,0.20000000000004547,False,Subzone_1
1859.6,0.4535,0.1428,0.5747,345.6975,6,A,0.1999999999998181,True,Subzone_1
1859.8,0.4107,0.188,0.239,1165.7328,6,A,0.20000000000004547,True,Subzone_0
1860.0,0.0913,0.1873,0.9022,327.527,6,A,0.20000000000004547,True,Subzone_0
1860.2,0.1997,0.2152,0.422,1590.1082,6,A,0.20000000000004547,True,Subzone_2
1860.4,0.4841,0.1683,0.4456,92.0757,6,A,0.20000000000004547,True,Subzone_0
1860.6,0.503,0.1598,0.7399,326.3411,6,A,0.1999999999998181,False,Subzone_1
1860.8,0.5114,0.1409,0.3927,266.5601,6,A,0.20000000000004547,False,Subzone_1
1861.0,0.4489,0.1668,0.6033,146.0018,6,A,0.20000000000004547,True,Subzone_0
1861.2,0.2702,0.218,0.4576,1319.1,6,A,0.20000000000004547,True,Subzone_2
1861.4,0.2958,0.1732,0.5071,413.1751,6,A,0.20000000000004547,True,Subzone_0
1861.6,0.1336,0.2146,0.5359,8739.7151,6,A,0.1999999999998181,True,Subzone_2
1861.8,0.4687,0.1983,0.3559,4501.4222,6,A,0.20000000000004547,True,Subzone_2
1862.0,0.7359,0.1281,0.5445,136.1256,6,A,0.20000000000004547,False,Subzone_1
1862.2,0.4362,0.1526,0.7071,135.5734,6,A,0.20000000000004547,True,Subzone_1
1862.4,0.336,0.1656,0.5368,363.7506,6,A,0.20000000000004547,True,Subzone_0
1862.6,0.4538,0.1184,1.0,181.51,6,A,0.1999999999998181,True,Subzone_1
1862.8,0.4296,0.1391,0.5724,46.3983,6,A,0.20000000000004547,True,Subzone_1
1863.0,0.1896,0.2017,0.3541,196.5612,6,A,0.20000000000004547,True,Subzone_0
1863.2,0.4881,0.175,0.466,180.2109,6,A,0.20000000000004547,True,Subzone_0
1863.4,0.4337,0.1542,0.2624,379.703,6,A,0.20000000000004547,True,Subzone_0
1863.6,0.4244,0.1831,0.7026,878.1976,6,A,0.1999999999998181,True,Subzone_0
1863.8,0.7482,0.1391,0.7994,200.4708,6,A,0.20000000000004547,False,Subzone_1
1864.0,0.4348,0.1472,0.6818,397.6494,6,A,0.20000000000004547,True,Subzone_1
1864.2,0.7234,0.1126,0.4432,62.6166,6,A,0.20000000000004547,False,Subzone_1
1864.4,0.3259,0.1501,0.4234,165.7174,6,A,0.20000000000004547,True,Subzone_0
1864.6,0.2235,0.2054,0.6426,1202.4785,6,A,0.1999999999998181,True,Subzone_2
1864.8,0.3285,0.1767,0.4654,1361.138,6,A,0.20000000000004547,True,Subzone_0
1865.0,0.626,0.1551,0.4231,305.3637,6,A,0.20000000000004547,False,Subzone_1
1865.2,0.3362,0.1744,0.3986,366.7617,6,A,0.20000000000004547,True,Subzone_0
1865.4,0.2361,0.17,0.8266,458.3016,6,A,0.20000000000004547,True,Subzone_0
1865.6,0.501,0.1695,0.4768,912.7495,6,A,0.1999999999998181,False,Subzone_0
1865.8,0.3925,0.1286,0.6876,86.0611,6,A,0.20000000000004547,True,Subzone_1
1866.0,0.5362,0.1425,0.6397,118.9656,6,A,0.20000000000004547,False,Subzone_1
1866.2,0.3493,0.1584,0.4236,181.4348,6,A,0.20000000000004547,True,Subzone_0
1866.4,0.3115,0.2094,0.5366,1808.3873,6,A,0.20000000000004547,True,Subzone_2
1866.6,0.6989,0.1627,0.399,165.6141,6,A,0.1999999999998181,False,Subzone_1
1866.8,0.3251,0.1855,0.7572,829.4582,6,A,0.20000000000004547,True,Subzone_0
1867.0,0.3247,0.1656,0.4114,111.0349,6,A,0.20000000000004547,True,Subzone_0
1867.2,0.5193,0.1859,0.5947,449.4459,6,A,0.20000000000004547,False,Subzone_0
1867.4,0.032,0.2018,0.4594,802.0689,6,A,0.20000000000004547,True,Subzone_0
1867.6,0.5599,0.1184,0.4281,286.5998,6,A,0.1999999999998181,False,Subzone_1
1867.8,0.7183,0.0854,0.7417,65.53,6,A,0.20000000000004547,False,Subzone_1
1868.0,0.5798,0.1455,0.4779,137.8465,6,A,0.20000000000004547,False,Subzone_1
1868.2,0.2938,0.1469,0.281,128.0531,6,A,0.20000000000004547,True,Subzone_0
1868.4,0.3415,0.2033,0.5966,546.1618,6,A,0.20000000000004547,True,Subzone_0
1868.6,0.4597,0.1477,0.449,86.2853,6,A,0.1999999999998181,True,Subzone_1
1868.8,0.5048,0.1276,0.5868,328.4157,6,A,0.20000000000004547,False,Subzone_1
1869.0,0.6921,0.151,0.6823,121.5235,6,A,0.20000000000004547,False,Subzone_1
1869.2,0.6853,0.1471,0.6089,603.8029,6,A,0.20000000000004547,False,Subzone_1
1869.4,0.4177,0.1981,0.6683,807.8779,6,A,0.20000000000004547,True,Subzone_0
1869.6,0.3703,0.1371,0.3647,132.0703,6,A,0.1999999999998181,True,Subzone_0
1869.8,0.3328,0.1379,0.7389,152.6727,6,A,0.20000000000004547,True,Subzone_0
1870.0,0.5467,0.1791,0.498,1027.158,6,A,0.20000000000004547,False,Subzone_0
1870.2,0.612,0.0831,0.367,17.41,6,A,0.20000000000004547,False,Subzone_1
1870.4,0.4602,0.1349,0.1921,186.9469,6,A,0.20000000000004547,True,Subzone_1
1870.6,0.4498,0.1617,0.5033,268.6132,6,A,0.1999999999998181,True,Subzone_0
1870.8,0.767,0.0922,0.4594,53.3406,6,A,0.20000000000004547,False,Subzone_1
1871.0,0.552,0.1514,0.4381,179.8904,6,A,0.20000000000004547,False,Subzone_1
1871.2,0.1421,0.1783,0.5931,339.622,6,A,0.20000000000004547,True,Subzone_0
1871.4,0.4449,0.1871,0.7974,798.9809,6,A,0.20000000000004547,True,Subzone_0
1871.6,0.4802,0.171,0.4106,137.2245,6,A,0.1999999999998181,True,Subzone_0
1871.8,0.4096,0.1714,0.5595,944.9733,6,A,0.20000000000004547,True,Subzone_0
1872.0,0.6393,0.1285,0.4777,118.7396,6,A,0.20000000000004547,False,Subzone_1
1872.2,0.4005,0.1465,0.4076,123.7872,6,A,0.20000000000004547,True,Subzone_0
1872.4,0.3023,0.1774,0.3909,548.7905,6,A,0.20000000000004547,True,Subzone_0
1872.6,0.3435,0.15,0.8006,123.578,6,A,0.1999999999998181,True,Subzone_0
1872.8,0.5512,0.1856,0.542,563.1999,6,A,0.20000000000004547,False,Subzone_0
1873.0,0.2468,0.1938,0.5082,709.9931,6,A,0.20000000000004547,True,Subzone_0
1873.2,0.3761,0.153,0.4503,516.3549,6,A,0.20000000000004547,True,Subzone_0
1873.4,0.5771,0.1751,0.5543,484.5804,6,A,0.20000000000004547,False,Subzone_0
1873.6,0.2459,0.1866,0.4439,253.1986,6,A,0.1999999999998181,True,Subzone_0
1873.8,0.2944,0.2091,0.8201,1526.5757,6,A,0.20000000000004547,True,Subzone_2
1874.0,0.1957,0.2215,0.5634,2369.7089,6,A,0.20000000000004547,True,Subzone_2
1874.2,0.3157,0.1871,0.5603,182.4157,6,A,0.20000000000004547,True,Subzone_0
1874.4,0.3716,0.1456,0.5735,77.6645,6,A,0.20000000000004547,True,Subzone_0
1874.6,0.4144,0.1537,0.7489,885.5272,6,A,0.1999999999998181,True,Subzone_0
1874.8,0.3125,0.2505,0.5107,2552.0552,6,A,0.20000000000004547,True,Subzone_2
1875.0,0.3927,0.1571,0.4799,196.4568,6,A,0.20000000000004547,True,Subzone_0
1875.2,0.597,0.1361,0.584,132.4888,6,A,0.20000000000004547,False,Subzone_1
1875.4,0.5001,0.1446,0.6751,110.2452,6,A,0.20000000000004547,False,Subzone_1
1875.6,0.7702,0.0995,0.7519,14.5478,6,A,0.1999999999998181,False,Subzone_1
1875.8,0.349,0.188,0.5713,262.6527,6,A,0.20000000000004547,True,Subzone_0
1876.0,0.3826,0.1427,0.5916,104.9313,6,A,0.20000000000004547,True,Subzone_0
1876.2,0.4731,0.1409,0.7068,109.7197,6,A,0.20000000000004547,True,Subzone_1
1876.4,0.3728,0.177,0.1333,247.002,6,A,0.20000000000004547,True,Subzone_0
1876.6,0.446,0.1561,0.565,84.2951,6,A,0.1999999999998181,True,Subzone_0
1876.8,0.1623,0.2018,0.4458,570.0608,6,A,0.20000000000004547,True,Subzone_0
1877.0,0.3944,0.1673,0.556,695.6825,6,A,0.20000000000004547,True,Subzone_0
1877.2,0.5817,0.1198,0.6197,54.4181,6,A,0.20000000000004547,False,Subzone_1
1877.4,0.7356,0.1522,0.7401,186.9368,6,A,0.20000000000004547,False,Subzone_1
1877.6,0.6673,0.1548,0.3447,617.2279,6,A,0.1999999999998181,False,Subzone_1
1877.8,0.4689,0.139,0.4508,91.5647,6,A,0.20000000000004547,True,Subzone_1
1878.0,0.5222,0.1606,0.4166,2210.1719,6,A,0.20000000000004547,False,Subzone_2
1878.2,0.4996,0.1442,0.4655,315.151,6,A,0.20000000000004547,True,Subzone_1
1878.4,0.3669,0.1932,0.3314,695.1628,6,A,0.20000000000004547,True,Subzone_0
1878.6,0.3061,0.1968,0.8561,612.1023,6,A,0.1999999999998181,True,Subzone_0
1878.8,0.4872,0.1808,0.6725,1181.1098,6,A,0.20000000000004547,True,Subzone_0
1879.0,0.4335,0.1438,0.4404,104.246,6,A,0.20000000000004547,True,Subzone_1
1879.2,0.5759,0.1169,0.5698,59.2688,6,A,0.20000000000004547,False,Subzone_1
1879.4,0.0929,0.1706,0.4808,1068.9758,6,A,0.20000000000004547,True,Subzone_0
1879.6,0.424,0.2175,0.5506,995.0002,6,A,0.1999999999998181,True,Subzone_0
1879.8,0.6314,0.1548,0.4372,164.9507,6,A,0.20000000000004547,False,Subzone_1
1880.0,0.5365,0.1741,0.3162,245.6496,6,A,0.20000000000004547,False,Subzone_0
1880.2,0.3025,0.1514,0.4678,54.5697,6,A,0.20000000000004547,True,Subzone_0
1880.4,0.2536,0.1992,0.7417,1567.4523,6,A,0.20000000000004547,True,Subzone_2
1880.6,0.4431,0.1271,0.3407,102.8187,6,A,0.1999999999998181,True,Subzone_1
1880.8,0.5678,0.1542,0.7171,468.5616,6,A,0.20000000000004547,False,Subzone_1
1881.0,0.5274,0.1508,0.6379,181.4572,6,A,0.20000000000004547,False,Subzone_1
1881.2,0.4673,0.1523,0.4934,159.0568,6,A,0.20000000000004547,True,Subzone_1
1881.4,0.5463,0.137,0.6719,88.2109,6,A,0.20000000000004547,False,Subzone_1
1881.6,0.4886,0.179,0.5739,713.5231,6,A,0.1999999999998181,True,Subzone_0
1881.8,0.5399,0.1383,0.2383,82.7996,6,A,0.20000000000004547,False,Subzone_1
1882.0,0.5906,0.1691,0.4859,441.1933,6,A,0.20000000000004547,False,Subzone_1
1882.2,0.3833,0.1685,0.4906,341.1708,6,A,0.20000000000004547,True,Subzone_0
1882.4,0.3171,0.1856,0.7567,259.7542,6,A,0.20000000000004547,True,Subzone_0
1882.6,0.5593,0.1572,0.4912,178.4837,6,A,0.1999999999998181,False,Subzone_1
1882.8,0.3734,0.1799,0.5106,459.0877,6,A,0.20000000000004547,True,Subzone_0
1883.0,0.158,0.2037,0.3586,710.1569,6,A,0.20000000000004547,True,Subzone_0
1883.2,0.6641,0.1754,0.5346,1490.2463,6,A,0.20000000000004547,False,Subzone_0
1883.4,0.4881,0.1781,0.3646,510.8019,6,A,0.20000000000004547,True,Subzone_0
1883.6,0.4814,0.1053,0.735,50.7002,6,A,0.1999999999998181,True,Subzone_1
1883.8,0.4223,0.1601,0.4871,205.223,6,A,0.20000000000004547,True,Subzone_0
1884.0,0.5756,0.1737,0.366,328.2171,6,A,0.20000000000004547,False,Subzone_0
1884.2,0.2575,0.1697,0.7302,226.2581,6,A,0.20000000000004547,True,Subzone_0
1884.4,0.4505,0.1606,0.3541,151.5453,6,A,0.20000000000004547,True,Subzone_0
1884.6,0.4923,0.1566,0.5899,362.0395,6,A,0.1999999999998181,True,Subzone_1
1884.8,0.5327,0.1815,0.3185,1381.5885,6,A,0.20000000000004547,False,Subzone_0
1885.0,0.1937,0.1735,0.5888,279.7161,6,A,0.20000000000004547,True,Subzone_0
1885.2,0.5391,0.1308,0.7221,157.8088,6,A,0.20000000000004547,False,Subzone_1
1885.4,0.3872,0.179,0.4454,281.0073,6,A,0.20000000000004547,True,Subzone_0
1885.6,0.3523,0.1804,0.3651,496.4408,6,A,0.1999999999998181,True,Subzone_0
1885.8,0.2158,0.202,0.3612,339.6008,6,A,0.20000000000004547,True,Subzone_0
1886.0,0.7849,0.1228,0.5568,52.2436,6,A,0.20000000000004547,False,Subzone_1
1886.2,0.4308,0.1608,0.8391,145.3633,6,A,0.20000000000004547,True,Subzone_0
1886.4,0.4868,0.1669,0.7077,288.2272,6,A,0.20000000000004547,True,Subzone_0
1886.6,0.2922,0.1855,0.7156,237.3784,6,A,0.1999999999998181,True,Subzone_0
1886.8,0.2206,0.1859,0.3794,114.4578,6,A,0.20000000000004547,True,Subzone_0
1887.0,0.5722,0.1432,0.7215,64.1811,6,A,0.20000000000004547,False,Subzone_1
1887.2,0.2475,0.1765,0.6917,368.1945,6,A,0.20000000000004547,True,Subzone_0
1887.4,0.6455,0.1206,0.6117,51.2632,6,A,0.20000000000004547,False,Subzone_1
1887.6,0.7201,0.1361,0.4651,91.0916,6,A,0.1999999999998181,False,Subzone_1
1887.8,0.3337,0.1498,0.7001,238.3137,6,A,0.20000000000004547,True,Subzone_0
1888.0,0.3808,0.1835,0.4392,285.6256,6,A,0.20000000000004547,True,Subzone_0
1888.2,0.0685,0.2057,0.6306,879.2491,6,A,0.20000000000004547,True,Subzone_2
1888.4,0.1885,0.193,0.4799,2868.0104,6,A,0.20000000000004547,True,Subzone_2
1888.6,0.5448,0.1445,0.4086,131.8926,6,A,0.1999999999998181,False,Subzone_1
1888.8,0.6382,0.1458,0.4951,154.258,6,A,0.20000000000004547,False,Subzone_1
1889.0,0.3327,0.2057,0.8272,1208.7262,6,A,0.20000000000004547,True,Subzone_2
1889.2,0.3554,0.2092,0.3557,581.4862,6,A,0.20000000000004547,True,Subzone_0
1889.4,0.2128,0.2129,0.6778,753.0008,6,A,0.20000000000004547,True,Subzone_0
1889.6,0.2805,0.1845,0.6665,485.2414,6,A,0.1999999999998181,True,Subzone_0
1889.8,0.6493,0.1503,0.5265,229.9304,6,A,0.20000000000004547,False,Subzone_1
1890.0,0.4965,0.114,0.4858,38.8265,6,A,0.20000000000004547,True,Subzone_1
1890.2,0.1807,0.2083,0.3437,1469.1318,6,A,0.20000000000004547,True,Subzone_2
1890.4,0.535,0.1572,0.7447,708.141,6,A,0.20000000000004547,False,Subzone_1
1890.6,0.8057,0.0828,0.4027,8.3017,6,A,0.1999999999998181,False,Subzone_1
1890.8,0.3909,0.1568,0.1333,315.366,6,A,0.20000000000004547,True,Subzone_0
1891.0,0.35,0.1793,0.5887,421.4484,6,A,0.20000000000004547,True,Subzone_0
1891.2,0.5372,0.1567,0.3489,195.6544,6,A,0.20000000000004547,False,Subzone_1
1891.4,0.601,0.1598,0.5339,327.8547,6,A,0.20000000000004547,False,Subzone_1
1891.6,0.5732,0.1777,0.3416,1113.0078,6,A,0.1999999999998181,False,Subzone_0
1891.8,0.4024,0.1639,0.4615,349.8419,6,A,0.20000000000004547,True,Subzone_0
1892.0,0.3869,0.1462,0.5662,348.1409,6,A,0.20000000000004547,True,Subzone_0
1892.2,0.1914,0.2112,0.5705,1053.0698,6,A,0.20000000000004547,True,Subzone_2
1892.4,0.2655,0.2107,0.7308,1374.0495,6,A,0.20000000000004547,True,Subzone_2
1892.6,0.5041,0.1788,0.5429,303.7639,6,A,0.1999999999998181,False,Subzone_0
1892.8,0.3698,0.1806,0.5581,477.0469,6,A,0.20000000000004547,True,Subzone_0
1893.0,0.487,0.1957,0.5,584.8242,6,A,0.20000000000004547,True,Subzone_0
1893.2,0.4142,0.1598,0.6889,281.9697,6,A,0.20000000000004547,True,Subzone_0
1893.4,0.4593,0.1914,0.368,199.4317,6,A,0.20000000000004547,True,Subzone_0
1893.6,0.4529,0.137,0.4938,64.5063,6,A,0.1999999999998181,True,Subzone_1
1893.8,0.5619,0.1005,0.5738,115.4745,6,A,0.20000000000004547,False,Subzone_1
1894.0,0.5773,0.1203,0.4302,229.7875,6,A,0.20000000000004547,False,Subzone_1
1894.2,0.4474,0.1494,0.7638,59.4224,6,A,0.20000000000004547,True,Subzone_1
1894.4,0.4194,0.1647,0.5962,202.2081,6,A,0.20000000000004547,True,Subzone_0
1894.6,0.4446,0.1427,0.3733,97.1711,6,A,0.1999999999998181,True,Subzone_1
1894.8,0.3324,0.1787,0.604,524.9914,6,A,0.20000000000004547,True,Subzone_0
1895.0,0.6129,0.152,0.7499,199.1634,6,A,0.20000000000004547,False,Subzone_1
1895.2,0.3657,0.1788,0.4348,707.068,6,A,0.20000000000004547,True,Subzone_0
1895.4,0.426,0.161,0.7541,106.3511,6,A,0.20000000000004547,True,Subzone_0
1895.6,0.4764,0.1812,0.5803,601.0997,6,A,0.1999999999998181,True,Subzone_0
1895.8,0.4965,0.1385,0.5891,115.1527,6,A,0.20000000000004547,True,Subzone_1
1896.0,0.4903,0.1505,0.7338,121.4074,6,A,0.20000000000004547,True,Subzone_1
1896.2,0.4295,0.1523,0.5839,288.5304,6,A,0.20000000000004547,True,Subzone_0
1896.4,0.6967,0.1411,0.6163,131.496,6,A,0.20000000000004547,False,Subzone_1
1896.6,0.4613,0.1506,0.5678,189.2269,6,A,0.1999999999998181,True,Subzone_1
1896.8,0.4123,0.1736,0.2817,963.4869,6,A,0.20000000000004547,True,Subzone_0
1897.0,0.7196,0.1413,0.6194,164.9265,6,A,0.20000000000004547,False,Subzone_1
1897.2,0.3333,0.1659,0.5857,1185.3078,6,A,0.20000000000004547,True,Subzone_0
1897.4,0.7192,0.0931,0.52,8.2835,6,A,0.20000000000004547,False,Subzone_1
1897.6,0.1507,0.1956,0.1536,698.8477,6,A,0.1999999999998181,True,Subzone_0
1897.8,0.3897,0.1526,0.6465,99.5906,6,A,0.20000000000004547,True,Subzone_0
1898.0,0.1995,0.1808,0.4129,246.2207,6,A,0.20000000000004547,True,Subzone_0
1898.2,0.2457,0.1381,0.39,91.4296,6,A,0.20000000000004547,True,Subzone_0
1898.4,0.5179,0.1192,0.3833,161.2419,6,A,0.20000000000004547,False,Subzone_1
1898.6,0.4928,0.1709,0.252,268.7539,6,A,0.1999999999998181,True,Subzone_0
1898.8,0.3588,0.1539,0.6219,100.9915,6,A,0.20000000000004547,True,Subzone_0
1899.0,0.6951,0.1514,0.9071,326.8691,6,A,0.20000000000004547,False,Subzone_1
1899.2,0.6202,0.1238,0.4777,42.7772,6,A,0.20000000000004547,False,Subzone_1
1899.4,0.4423,0.1713,0.6689,1142.2849,6,A,0.20000000000004547,True,Subzone_0
1899.6,0.1787,0.1913,0.5237,256.3536,6,A,0.1999999999998181,True,Subzone_0
1899.8,0.5938,0.1546,0.5938,185.8205,6,A,0.20000000000004547,False,Subzone_1
1900.0,0.3776,0.1651,0.5382,1143.8695,6,A,0.20000000000004547,True,Subzone_0
1900.2,0.4938,0.1591,0.668,204.9118,6,A,0.20000000000004547,True,Subzone_1
1900.4,0.5697,0.1694,0.3652,457.2523,6,A,0.20000000000004547,False,Subzone_0
1900.6,0.3898,0.178,0.558,400.6198,6,A,0.1999999999998181,True,Subzone_0
1900.8,0.6418,0.1215,0.7359,90.7394,6,A,0.20000000000004547,False,Subzone_1
1901.0,0.3931,0.1307,0.6672,66.4145,6,A,0.20000000000004547,True,Subzone_1
1901.2,0.5308,0.1478,0.6041,256.4426,6,A,0.20000000000004547,False,Subzone_1
1901.4,0.5633,0.1543,0.5672,561.3649,6,A,0.20000000000004547,False,Subzone_1
1901.6,0.5868,0.1456,0.5019,46.2128,6,A,0.1999999999998181,False,Subzone_1
1901.8,0.7116,0.1085,0.5179,33.4805,6,A,0.20000000000004547,False,Subzone_1
1902.0,0.3267,0.1799,0.3093,311.2885,6,A,0.20000000000004547,True,Subzone_0
1902.2,0.2801,0.1962,0.6112,387.7305,6,A,0.20000000000004547,True,Subzone_0
1902.4,0.4018,0.1948,0.741,1073.5367,6,A,0.20000000000004547,True,Subzone_0
1902.6,0.9065,0.0958,0.62,29.3769,6,A,0.1999999999998181,False,Subzone_1
1902.8,0.6526,0.183,0.5435,525.1211,6,A,0.20000000000004547,False,Subzone_1
1903.0,0.3675,0.2006,0.6239,2259.5251,6,A,0.20000000000004547,True,Subzone_2
1903.2,0.3978,0.1709,0.2281,102.7434,6,A,0.20000000000004547,True,Subzone_0
1903.4,0.4477,0.1661,0.4717,387.8664,6,A,0.20000000000004547,True,Subzone_0
1903.6,0.4909,0.183,0.53,455.8887,6,A,0.1999999999998181,True,Subzone_0
1903.8,0.5462,0.1286,0.3068,101.7991,6,A,0.20000000000004547,False,Subzone_1
1904.0,0.5524,0.131,0.5859,63.2221,6,A,0.20000000000004547,False,Subzone_1
1904.2,0.6295,0.1111,0.2922,52.4299,6,A,0.20000000000004547,False,Subzone_1
1904.4,0.7504,0.1158,0.6716,77.2157,6,A,0.20000000000004547,False,Subzone_1
1904.6,0.43,0.146,0.5897,157.5071,6,A,0.1999999999998181,True,Subzone_1
1904.8,0.4179,0.1577,0.5225,399.8759,6,A,0.20000000000004547,True,Subzone_0
1905.0,0.3954,0.1671,0.6616,150.3941,6,A,0.20000000000004547,True,Subzone_0
1905.2,0.4085,0.1385,0.5809,55.3471,6,A,0.20000000000004547,True,Subzone_1
1905.4,0.5053,0.1806,0.6133,116.2995,6,A,0.20000000000004547,False,Subzone_0
1905.6,0.5453,0.1719,0.588,402.3806,6,A,0.1999999999998181,False,Subzone_0
1905.8,0.7089,0.1172,0.4383,136.023,6,A,0.20000000000004547,False,Subzone_1
1906.0,0.3437,0.2043,0.7678,397.461,6,A,0.20000000000004547,True,Subzone_0
1906.2,0.5038,0.1613,0.7366,113.8831,6,A,0.20000000000004547,False,Subzone_1
1906.4,0.3239,0.1992,0.5989,2866.1801,6,A,0.20000000000004547,True,Subzone_2
1906.6,0.5107,0.1255,0.5866,244.7084,6,A,0.1999999999998181,False,Subzone_1
1906.8,0.8509,0.101,0.6864,129.2985,6,A,0.20000000000004547,False,Subzone_1
1907.0,0.4295,0.1759,0.7329,519.0839,6,A,0.20000000000004547,True,Subzone_0
1907.2,0.8179,0.1088,0.8563,103.936,6,A,0.20000000000004547,False,Subzone_1
1907.4,0.3245,0.1737,0.4636,314.584,6,A,0.20000000000004547,True,Subzone_0
1907.6,0.381,0.1675,0.7041,121.0272,6,A,0.1999999999998181,True,Subzone_0
